time_stamp,humidity,temperature (F),temp C
2025-04-05T13:10:00Z,65,66,18.88888889
2025-04-05T13:20:00Z,65,66.4,19.11111111
2025-04-05T13:30:00Z,66,67,19.44444444
2025-04-05T13:40:00Z,67.2,66.599,19.22166667
2025-04-05T13:50:00Z,66.4,67,19.44444444
2025-04-05T14:00:00Z,66.799,67.4,19.66666667
2025-04-05T14:10:00Z,67.2,68,20
2025-04-05T14:20:00Z,67.4,68.4,20.22222222
2025-04-05T14:30:00Z,66.799,68.799,20.44388889
2025-04-05T14:40:00Z,65.799,69,20.55555556
2025-04-05T14:50:00Z,65,69.2,20.66666667
2025-04-05T15:00:00Z,64.599,69.599,20.88833333
2025-04-05T15:10:00Z,64.799,70,21.11111111
2025-04-05T15:20:00Z,64.599,70.599,21.44388889
2025-04-05T15:30:00Z,64.4,70.599,21.44388889
2025-04-05T15:40:00Z,63.799,70.799,21.555
2025-04-05T15:50:00Z,62.799,71.599,21.99944444
2025-04-05T16:00:00Z,61,72.599,22.555
2025-04-05T16:10:00Z,59.799,73,22.77777778
2025-04-05T16:20:00Z,59.6,73,22.77777778
2025-04-05T16:30:00Z,58.399,73.4,23
2025-04-05T16:40:00Z,57.399,74,23.33333333
2025-04-05T16:50:00Z,55.799,74,23.33333333
2025-04-05T17:00:00Z,55,74,23.33333333
2025-04-05T17:10:00Z,54.2,74.2,23.44444444
2025-04-05T17:20:00Z,53.799,74.799,23.77722222
2025-04-05T17:30:00Z,51.799,75,23.88888889
2025-04-05T17:40:00Z,52,74.599,23.66611111
2025-04-05T17:50:00Z,52.2,75,23.88888889
2025-04-05T18:00:00Z,52.399,75.2,24
2025-04-05T18:10:00Z,51,75.599,24.22166667
2025-04-05T18:20:00Z,51,75.2,24
2025-04-05T18:30:00Z,50.399,75,23.88888889
2025-04-05T18:40:00Z,50.6,74.799,23.77722222
2025-04-05T18:50:00Z,51,74.2,23.44444444
2025-04-05T19:00:00Z,52.399,74.4,23.55555556
2025-04-05T19:10:00Z,52.399,74,23.33333333
2025-04-05T19:20:00Z,52,74,23.33333333
2025-04-05T19:30:00Z,53,74,23.33333333
2025-04-05T19:40:00Z,53.399,73.599,23.11055556
2025-04-05T19:50:00Z,53.6,74,23.33333333
2025-04-05T20:00:00Z,54.6,73.799,23.22166667
2025-04-05T20:10:00Z,54.2,73.599,23.11055556
2025-04-05T20:20:00Z,54.6,74,23.33333333
2025-04-05T20:30:00Z,54,74,23.33333333
2025-04-05T20:40:00Z,55,74,23.33333333
2025-04-05T20:50:00Z,54.799,74,23.33333333
2025-04-05T21:00:00Z,55.399,74,23.33333333
2025-04-05T21:10:00Z,56,73.2,22.88888889
2025-04-05T21:20:00Z,56,73.2,22.88888889
2025-04-05T21:30:00Z,56.399,73,22.77777778
2025-04-05T21:40:00Z,57.6,73,22.77777778
2025-04-05T21:50:00Z,57.799,72.599,22.555
2025-04-05T22:00:00Z,58.2,73,22.77777778
2025-04-05T22:10:00Z,58.2,73,22.77777778
2025-04-05T22:20:00Z,58,72.799,22.66611111
2025-04-05T22:30:00Z,59,72,22.22222222
2025-04-05T22:40:00Z,58.799,72.2,22.33333333
2025-04-05T22:50:00Z,59,72,22.22222222
2025-04-05T23:00:00Z,59.399,72,22.22222222
2025-04-05T23:10:00Z,60,72,22.22222222
2025-04-05T23:20:00Z,60.399,71.4,21.88888889
2025-04-05T23:30:00Z,61.399,71,21.66666667
2025-04-05T23:40:00Z,61.799,71,21.66666667
2025-04-05T23:50:00Z,63,71,21.66666667
2025-04-06T00:00:00Z,62.799,71,21.66666667
2025-04-06T00:10:00Z,62.2,71,21.66666667
2025-04-06T00:20:00Z,62,71,21.66666667
2025-04-06T00:30:00Z,62,71,21.66666667
2025-04-06T00:40:00Z,61.399,71,21.66666667
2025-04-06T00:50:00Z,61.2,71,21.66666667
2025-04-06T01:00:00Z,61,71,21.66666667
2025-04-06T01:10:00Z,61.6,71,21.66666667
2025-04-06T01:20:00Z,62.6,70,21.11111111
2025-04-06T01:30:00Z,63,70,21.11111111
2025-04-06T01:40:00Z,62.399,70.2,21.22222222
2025-04-06T01:50:00Z,62.2,70.2,21.22222222
2025-04-06T02:00:00Z,62.2,70,21.11111111
2025-04-06T02:10:00Z,60.399,69.4,20.77777778
2025-04-06T02:20:00Z,59.799,68.599,20.33277778
2025-04-06T02:30:00Z,59.2,67.799,19.88833333
2025-04-06T02:40:00Z,59,67.2,19.55555556
2025-04-06T02:50:00Z,58.799,67,19.44444444
2025-04-06T03:00:00Z,60,66.2,19
2025-04-06T03:10:00Z,59.399,66.2,19
2025-04-06T03:20:00Z,59.399,66,18.88888889
2025-04-06T03:30:00Z,58.6,65.799,18.77722222
2025-04-06T03:40:00Z,59.399,65,18.33333333
2025-04-06T03:50:00Z,58.6,65,18.33333333
2025-04-06T04:00:00Z,59.399,64.599,18.11055556
2025-04-06T04:10:00Z,59.6,64,17.77777778
2025-04-06T04:20:00Z,59.2,63.6,17.55555556
2025-04-06T04:30:00Z,59.2,63,17.22222222
2025-04-06T04:40:00Z,59.399,63,17.22222222
2025-04-06T04:50:00Z,59,62.6,17
2025-04-06T05:00:00Z,59,62.2,16.77777778
2025-04-06T05:10:00Z,59.6,62,16.66666667
2025-04-06T05:20:00Z,60,61.6,16.44444444
2025-04-06T05:30:00Z,59,61.6,16.44444444
2025-04-06T05:40:00Z,61,61,16.11111111
2025-04-06T05:50:00Z,61,61,16.11111111
2025-04-06T06:00:00Z,60.799,61,16.11111111
2025-04-06T06:10:00Z,60.6,60.799,15.99944444
2025-04-06T06:20:00Z,60.6,60.399,15.77722222
2025-04-06T06:30:00Z,59.399,60.6,15.88888889
2025-04-06T06:40:00Z,59.399,60,15.55555556
2025-04-06T06:50:00Z,58.399,59.6,15.33333333
2025-04-06T07:00:00Z,58.799,58.2,14.55555556
2025-04-06T07:10:00Z,58.2,57.6,14.22222222
2025-04-06T07:20:00Z,57.2,57.2,14
2025-04-06T07:30:00Z,57.799,56.2,13.44444444
2025-04-06T07:40:00Z,57.799,55.799,13.22166667
2025-04-06T07:50:00Z,57.399,55,12.77777778
2025-04-06T08:00:00Z,57.799,54.799,12.66611111
2025-04-06T08:10:00Z,57.799,55,12.77777778
2025-04-06T08:20:00Z,58,54.799,12.66611111
2025-04-06T08:30:00Z,57.799,54.6,12.55555556
2025-04-06T08:40:00Z,58.799,54,12.22222222
2025-04-06T08:50:00Z,58.6,54,12.22222222
2025-04-06T09:00:00Z,58.2,53.6,12
2025-04-06T09:10:00Z,58.6,53,11.66666667
2025-04-06T09:20:00Z,59.2,53,11.66666667
2025-04-06T09:30:00Z,58.799,53,11.66666667
2025-04-06T09:40:00Z,59.2,53,11.66666667
2025-04-06T09:50:00Z,59.2,53.2,11.77777778
2025-04-06T10:00:00Z,59.399,53,11.66666667
2025-04-06T10:10:00Z,60.2,53,11.66666667
2025-04-06T10:20:00Z,59.799,53,11.66666667
2025-04-06T10:30:00Z,59.799,53,11.66666667
2025-04-06T10:40:00Z,59.6,53,11.66666667
2025-04-06T10:50:00Z,60,53,11.66666667
2025-04-06T11:00:00Z,60.2,53,11.66666667
2025-04-06T11:10:00Z,60.799,52.399,11.33277778
2025-04-06T11:20:00Z,60.2,53,11.66666667
2025-04-06T11:30:00Z,60.399,53,11.66666667
2025-04-06T11:40:00Z,60.399,53,11.66666667
2025-04-06T11:50:00Z,60.2,53,11.66666667
2025-04-06T12:00:00Z,60.2,53,11.66666667
2025-04-06T12:10:00Z,60,53,11.66666667
2025-04-06T12:20:00Z,59.6,53,11.66666667
2025-04-06T12:30:00Z,60,52.399,11.33277778
2025-04-06T12:40:00Z,60,52,11.11111111
2025-04-06T12:50:00Z,60,52,11.11111111
2025-04-06T13:00:00Z,60.2,52.2,11.22222222
2025-04-06T13:10:00Z,60,52,11.11111111
2025-04-06T13:20:00Z,59.6,52,11.11111111
2025-04-06T13:30:00Z,59.2,52,11.11111111
2025-04-06T13:40:00Z,59.6,52,11.11111111
2025-04-06T13:50:00Z,59.399,51.799,10.99944444
2025-04-06T14:00:00Z,60,52,11.11111111
2025-04-06T14:10:00Z,58.799,52,11.11111111
2025-04-06T14:20:00Z,58.399,52,11.11111111
2025-04-06T14:30:00Z,59,52.2,11.22222222
2025-04-06T14:40:00Z,58,52.2,11.22222222
2025-04-06T14:50:00Z,57.399,52.399,11.33277778
2025-04-06T15:00:00Z,57,51.6,10.88888889
2025-04-06T15:10:00Z,56.399,50.799,10.44388889
2025-04-06T15:20:00Z,56.2,50.2,10.11111111
2025-04-06T15:30:00Z,56.799,50.799,10.44388889
2025-04-06T15:40:00Z,57.6,50.799,10.44388889
2025-04-06T15:50:00Z,56.799,50.799,10.44388889
2025-04-06T16:00:00Z,56.799,50.399,10.22166667
2025-04-06T16:10:00Z,57.2,51,10.55555556
2025-04-06T16:20:00Z,56,51,10.55555556
2025-04-06T16:30:00Z,55.2,51,10.55555556
2025-04-06T16:40:00Z,55,51.399,10.77722222
2025-04-06T16:50:00Z,54.399,51,10.55555556
2025-04-06T17:00:00Z,55,51,10.55555556
2025-04-06T17:10:00Z,54.2,50.799,10.44388889
2025-04-06T17:20:00Z,54.399,50,10
2025-04-06T17:30:00Z,54.6,50,10
2025-04-06T17:40:00Z,53.6,50,10
2025-04-06T17:50:00Z,53.2,50.399,10.22166667
2025-04-06T18:00:00Z,53,50.6,10.33333333
2025-04-06T18:10:00Z,52.399,50.2,10.11111111
2025-04-06T18:20:00Z,51.399,50.399,10.22166667
2025-04-06T18:30:00Z,50.6,50.799,10.44388889
2025-04-06T18:40:00Z,49.6,51,10.55555556
2025-04-06T18:50:00Z,47.799,51.2,10.66666667
2025-04-06T19:00:00Z,47.2,51.2,10.66666667
2025-04-06T19:10:00Z,46.6,51.2,10.66666667
2025-04-06T19:20:00Z,46.6,51.399,10.77722222
2025-04-06T19:30:00Z,45.6,51.2,10.66666667
2025-04-06T19:40:00Z,45.799,51,10.55555556
2025-04-06T19:50:00Z,45.2,51,10.55555556
2025-04-06T20:00:00Z,44.2,51,10.55555556
2025-04-06T20:10:00Z,43.6,51.399,10.77722222
